rank,condition,seed,control_aa,treatment_aa,aa_gain_pp,control_af,treatment_af,af_reduction_pp,effective_rank_change,overlap_reduction,basis_overlap_reduction,control_effective_rank,treatment_effective_rank,control_prototype_overlap,treatment_prototype_overlap,control_basis_overlap,treatment_basis_overlap
8,laplace_object_aware,8411,79.61195792984512,80.10427770854719,0.49231977870206833,3.2701371397285626,2.57752550011325,0.6926116396153126,-6.9062042236328125,-0.050437942147254944,-0.549089103937149,163.3138885498047,156.40768432617188,0.08477650582790375,0.1352144479751587,0.4509107768535614,0.9999998807907104
8,laplace_object_aware,8413,79.60897214331382,79.7098168190099,0.1008446756960808,3.0271457203786474,3.0045677971702855,0.022577923208361828,-6.7470703125,-0.05826009064912796,-0.6484740674495697,162.9915771484375,156.2445068359375,0.08454606682062149,0.14280615746974945,0.35152485966682434,0.999998927116394
8,laplace_object_aware,8415,79.90136382273309,80.08941579185867,0.1880519691255813,3.1236787891992988,2.6619621817920525,0.4617166074072463,-7.3208160400390625,-0.06018953025341034,-0.6831870973110199,163.1690216064453,155.84820556640625,0.08670243620872498,0.14689196646213531,0.31681230664253235,0.9999994039535522
8,laplace_object_aware,8417,79.87177018496013,80.0832115815292,0.21144139656907157,2.9499756558224464,2.5124397148607245,0.4375359409617219,-6.5849761962890625,-0.05658326297998428,-0.6936281621456146,162.58164978027344,155.99667358398438,0.08906186372041702,0.1456451267004013,0.30637022852897644,0.9999983906745911
8,laplace_object_aware,8419,80.14608505404252,79.7828066007185,-0.3632784533240141,2.7830380462548336,2.846345646622336,-0.06330760036750238,-5.7119598388671875,-0.046041443943977356,-0.5131848752498627,162.5634307861328,156.85147094726562,0.08770141005516052,0.13374285399913788,0.4868146479129791,0.9999995231628418
8,laplace_object_aware,8421,79.94974103582625,80.00989594346194,0.06015490763569176,2.5871172321712863,2.5975562732478856,-0.01043904107659932,-5.8412933349609375,-0.05130300670862198,-0.5889644026756287,162.58995056152344,156.7486572265625,0.08849824219942093,0.1398012489080429,0.41103458404541016,0.9999989867210388
8,laplace_object_aware,8423,79.72536954683787,80.04410935647694,0.31873980963906945,3.00962551151726,2.710203679715699,0.2994218318015607,-6.3681488037109375,-0.060329437255859375,-0.45119738578796387,162.7041015625,156.33595275878906,0.08454287052154541,0.14487230777740479,0.548801600933075,0.9999989867210388
8,laplace_object_aware,8425,79.7737116684373,79.98584720345251,0.2121355350152072,2.741932257344332,2.6426853332836906,0.09924692406064128,-6.863372802734375,-0.051569707691669464,-0.6362794935703278,163.22824096679688,156.3648681640625,0.08757186681032181,0.13914157450199127,0.3637203872203827,0.9999998807907104
8,laplace_object_aware,8427,79.5827331861079,79.8318858666642,0.2491526805562927,3.0325463281216827,2.520273615439378,0.5122727126823046,-7.1424713134765625,-0.06632713228464127,-0.4206576645374298,163.42832946777344,156.28585815429688,0.0841449573636055,0.15047208964824677,0.4446166455745697,0.8652743101119995
8,laplace_object_aware,8429,80.05329364920894,79.85523050045893,-0.19806314875000908,2.5933953392345774,2.89121914312732,-0.29782380389274277,-6.7773284912109375,-0.061093270778656006,-0.4908846616744995,162.68812561035156,155.91079711914062,0.0860896110534668,0.1471828818321228,0.5091149210929871,0.9999995827674866
16,cauchy_object_aware,8411,79.02245177653677,79.45339395041523,0.43094217387846356,3.45856522566795,3.1864347123847607,0.2721305132831895,-8.036224365234375,-0.05829516053199768,-0.6303183138370514,163.68405151367188,155.6478271484375,0.08432357013225555,0.14261873066425323,0.2897659242153168,0.9200842380523682
16,cauchy_object_aware,8413,79.72979108729795,80.00000340772763,0.27021232042967824,3.0940915003958795,2.8377819118948233,0.25630958850105623,-9.390106201171875,-0.07556553930044174,-0.4493617117404938,163.5757598876953,154.18565368652344,0.08413302153348923,0.15969856083393097,0.255384236574173,0.7047459483146667
16,cauchy_object_aware,8415,79.26635568601128,80.13174783372688,0.8653921477155961,3.621185385449735,2.63440231341862,0.9867830720311148,-9.455047607421875,-0.0744764655828476,-0.6508690714836121,163.79296875,154.33792114257812,0.08213409781455994,0.15661056339740753,0.2896518111228943,0.9405208826065063
16,cauchy_object_aware,8417,79.89184946284342,79.49137793160534,-0.40047153123808243,2.716136158347909,3.3380402685389496,-0.6219041101910405,-8.237777709960938,-0.05528217554092407,-0.6697621643543243,163.46432495117188,155.22654724121094,0.08604118227958679,0.14132335782051086,0.3211704194545746,0.9909325838088989
16,cauchy_object_aware,8419,79.19356438514342,80.26103469561231,1.0674703104688916,3.556821043609751,2.6895490151649772,0.8672720284447739,-9.7249755859375,-0.07346620410680771,-0.6163810342550278,163.7560272216797,154.0310516357422,0.08053527027368546,0.15400147438049316,0.2469356805086136,0.8633167147636414
16,cauchy_object_aware,8421,79.45936307262211,79.55138957962768,0.09202650700557058,3.198378488250798,3.258950859735807,-0.06057237148500905,-8.822433471679688,-0.06619004160165787,-0.3307788074016571,164.15122985839844,155.32879638671875,0.08054997771978378,0.14674001932144165,0.3130575120449066,0.6438363194465637
16,cauchy_object_aware,8423,79.3903371677928,79.61127373068378,0.22093656289098362,3.3339772018311145,2.9623774789628685,0.37159972286824594,-10.219482421875,-0.07673990726470947,-0.3893074691295624,164.1682891845703,153.9488067626953,0.07943980395793915,0.15617971122264862,0.3617818057537079,0.7510892748832703
16,cauchy_object_aware,8425,79.3298013775408,79.72874409162199,0.398942714081187,3.076270534328281,3.011903087550124,0.06436744677815698,-8.962631225585938,-0.06354095041751862,-0.6131205558776855,164.56134033203125,155.5987091064453,0.07786191999912262,0.14140287041664124,0.2506604790687561,0.8637810349464417
16,cauchy_object_aware,8427,80.05860870599136,79.99745939276468,-0.061149313226678714,2.7129253601206726,2.8102554609996555,-0.09733010087898286,-8.26300048828125,-0.061301007866859436,-0.4507752060890198,163.2695770263672,155.00657653808594,0.08448493480682373,0.14578594267368317,0.3624633550643921,0.8132385611534119
16,cauchy_object_aware,8429,79.10256155300384,79.82928740305525,0.7267258500514089,3.3004699188076665,2.9768599290117823,0.3236099897958842,-8.84527587890625,-0.06693676114082336,-0.6374423801898956,163.31381225585938,154.46853637695312,0.08722957968711853,0.1541663408279419,0.25827106833457947,0.8957134485244751
16,gaussian_all_cosine,8411,79.02245177653677,80.2696073050129,1.247155528476128,3.45856522566795,2.2660463562720414,1.1925188693959088,-29.108489990234375,-0.26242177188396454,-0.6769774258136749,163.68405151367188,134.5755615234375,0.08432357013225555,0.3467453420162201,0.2897659242153168,0.9667433500289917
16,gaussian_all_cosine,8413,79.72979108729795,80.29536837510025,0.5655772878022987,3.0940915003958795,2.429346175235097,0.6647453251607827,-31.40960693359375,-0.28447482734918594,-0.714714378118515,163.5757598876953,132.16615295410156,0.08413302153348923,0.36860784888267517,0.255384236574173,0.970098614692688
16,gaussian_all_cosine,8415,79.26635568601128,80.42188455368895,1.155528867677674,3.621185385449735,2.28530985261734,1.3358755328323948,-31.354965209960938,-0.2891346514225006,-0.6582878828048706,163.79296875,132.43800354003906,0.08213409781455994,0.37126874923706055,0.2896518111228943,0.9479396939277649
16,gaussian_all_cosine,8417,79.89184946284342,79.89076349632482,-0.001085966518601822,2.716136158347909,2.6961266576160834,0.020009500731825725,-32.19844055175781,-0.3035717308521271,-0.626092940568924,163.46432495117188,131.26588439941406,0.08604118227958679,0.38961291313171387,0.3211704194545746,0.9472633600234985
16,gaussian_all_cosine,8419,79.19356438514342,80.61941414960474,1.4258497644613186,3.556821043609751,2.1558911891397154,1.4009298544700357,-30.25543212890625,-0.27313583344221115,-0.7168394178152084,163.7560272216797,133.50059509277344,0.08053527027368546,0.3536711037158966,0.2469356805086136,0.963775098323822
16,gaussian_all_cosine,8421,79.45936307262211,80.70412163200449,1.244758559382376,3.198378488250798,1.989865417914383,1.2085130703364149,-32.473846435546875,-0.288845457136631,-0.6511289775371552,164.15122985839844,131.67738342285156,0.08054997771978378,0.3693954348564148,0.3130575120449066,0.9641864895820618
16,gaussian_all_cosine,8423,79.3903371677928,80.47884202162963,1.088504853836838,3.3339772018311145,2.2227678258784764,1.111209375952638,-32.10450744628906,-0.2868555039167404,-0.5975676476955414,164.1682891845703,132.06378173828125,0.07943980395793915,0.36629530787467957,0.3617818057537079,0.9593494534492493
16,gaussian_all_cosine,8425,79.3298013775408,80.61275468392664,1.282953306385835,3.076270534328281,2.4275298520794744,0.6487406822488064,-31.52191162109375,-0.28592269122600555,-0.6817660927772522,164.56134033203125,133.0394287109375,0.07786191999912262,0.3637846112251282,0.2506604790687561,0.9324265718460083
16,gaussian_all_cosine,8427,80.05860870599136,80.33945903753542,0.2808503315440589,2.7129253601206726,2.289255151735676,0.4236702083849968,-31.570281982421875,-0.2964552640914917,-0.5877955555915833,163.2695770263672,131.6992950439453,0.08448493480682373,0.38094019889831543,0.3624633550643921,0.9502589106559753
16,gaussian_all_cosine,8429,79.10256155300384,80.34110191869296,1.2385403656891185,3.3004699188076665,2.216256900652885,1.0842130181547813,-31.416854858398438,-0.29401731491088867,-0.6866309940814972,163.31381225585938,131.89695739746094,0.08722957968711853,0.3812468945980072,0.25827106833457947,0.9449020624160767
16,gaussian_basis_projective,8411,79.02245177653677,79.40254828154112,0.3800965050043459,3.45856522566795,2.9892374194601947,0.4693278062077555,-1.23291015625,-0.0033997297286987305,-0.6846972405910492,163.68405151367188,162.45114135742188,0.08432357013225555,0.08772329986095428,0.2897659242153168,0.974463164806366
16,gaussian_basis_projective,8413,79.72979108729795,79.41017858519197,-0.3196125021059828,3.0940915003958795,3.1402243014126916,-0.04613280101681205,-0.3824615478515625,-0.007137194275856018,-0.41560158133506775,163.5757598876953,163.19329833984375,0.08413302153348923,0.09127021580934525,0.255384236574173,0.6709858179092407
16,gaussian_basis_projective,8415,79.26635568601128,79.83262565353205,0.5662699675207676,3.621185385449735,2.529971455460688,1.0912139299890469,-0.8795623779296875,-0.008738070726394653,-0.5872171521186829,163.79296875,162.9134063720703,0.08213409781455994,0.09087216854095459,0.2896518111228943,0.8768689632415771
16,gaussian_basis_projective,8417,79.89184946284342,79.61958549774697,-0.2722639650964567,2.716136158347909,3.088375918745639,-0.3722397603977301,-1.2681427001953125,-0.008283324539661407,-0.6643277704715729,163.46432495117188,162.19618225097656,0.08604118227958679,0.0943245068192482,0.3211704194545746,0.9854981899261475
16,gaussian_basis_projective,8419,79.19356438514342,80.17404697601094,0.9804825908675241,3.556821043609751,2.564621619288937,0.9921994243208143,-1.793243408203125,-0.0082792267203331,-0.7221942394971848,163.7560272216797,161.96278381347656,0.08053527027368546,0.08881449699401855,0.2469356805086136,0.9691299200057983
16,gaussian_basis_projective,8421,79.45936307262211,79.88699323406402,0.4276301614419111,3.198378488250798,2.6397931489430597,0.5585853393077382,-1.3919525146484375,-0.008497998118400574,-0.49118903279304504,164.15122985839844,162.75927734375,0.08054997771978378,0.08904797583818436,0.3130575120449066,0.8042465448379517
16,gaussian_basis_projective,8423,79.3903371677928,80.30348307122621,0.9131459034334171,3.3339772018311145,2.348149717191432,0.9858274846396826,-1.46728515625,-0.010241582989692688,-0.4803146421909332,164.1682891845703,162.7010040283203,0.07943980395793915,0.08968138694763184,0.3617818057537079,0.8420964479446411
16,gaussian_basis_projective,8425,79.3298013775408,79.8593273582575,0.5295259807166985,3.076270534328281,2.8647966654347163,0.21147386889356445,-2.383026123046875,-0.010296106338500977,-0.7251333594322205,164.56134033203125,162.17831420898438,0.07786191999912262,0.0881580263376236,0.2506604790687561,0.9757938385009766
16,gaussian_basis_projective,8427,80.05860870599136,79.50478812509742,-0.5538205808939409,2.7129253601206726,3.302918856879474,-0.5899934967588014,0.0658111572265625,-0.0031052902340888977,-0.4902684688568115,163.2695770263672,163.33538818359375,0.08448493480682373,0.08759022504091263,0.3624633550643921,0.8527318239212036
16,gaussian_basis_projective,8429,79.10256155300384,79.51034164614178,0.4077800931379443,3.3004699188076665,3.1143216010157917,0.1861483177918748,-0.9832305908203125,-0.004150561988353729,-0.6888318359851837,163.31381225585938,162.33058166503906,0.08722957968711853,0.09138014167547226,0.25827106833457947,0.9471029043197632
16,gaussian_object_aware,8411,79.02245177653677,80.03323053660726,1.0107787600704938,3.45856522566795,2.5058168453002203,0.9527483803677299,-30.952392578125,-0.2852756828069687,-0.685359925031662,163.68405151367188,132.73165893554688,0.08432357013225555,0.36959925293922424,0.2897659242153168,0.9751258492469788
16,gaussian_object_aware,8413,79.72979108729795,79.82430603251032,0.09451494521236725,3.0940915003958795,2.567623879166124,0.5264676212297554,-34.869293212890625,-0.3170030191540718,-0.5445912778377533,163.5757598876953,128.7064666748047,0.08413302153348923,0.40113604068756104,0.255384236574173,0.7999755144119263
