seed,family,delta_aa,forgetting_reduction,top1_confuser_margin_gain,top3_confuser_margin_gain,semantic_knn_recall_delta,close_displacement,distant_displacement,distance_selectivity,locality_ratio,avg_accuracy,avg_forgetting
9401,center_component,0.09793260443662177,0.16683433536763426,-0.0029680360294879193,-0.0018098177015781758,-0.015000000000000013,0.008283068425953388,0.012356349267065525,0.004073280841112137,0.6703491659976775,79.48612371410974,1.9045467839718242
9401,cosine_orthogonality,-0.029717131973114874,-0.008911133700170826,-0.005845814498607105,-0.019179958477616443,-0.017000000000000015,0.014447771944105625,0.013759606517851353,-0.0006881654262542725,1.0500134524458578,79.3584739777,2.0802922530396293
9401,prototype_decorrelation,-0.06850613061136812,-0.08548724227333215,-0.0074702563928441545,-0.01845321089029328,-0.009000000000000008,0.006986977066844702,0.006445154547691345,-0.0005418225191533566,1.0840666449724525,79.31968497906175,2.1568683616127906
9401,spectral,0.0,0.0,-0.0011254505161197859,-0.0016903851926328706,-0.0010000000000000009,0.00040954651194624603,0.0004418800526764244,3.2333540730178356e-05,0.9268273357569837,79.38819110967312,2.0713811193394585
9401,ssr,0.043483718168019436,0.10977005870582102,0.00732320613227766,0.011189952567219663,-0.009000000000000008,0.004441495984792709,0.011421620845794678,0.006980124861001968,0.388867398485568,79.43167482784114,1.9616110606336374
9401,surround_component,-0.012662955846550972,0.009717029829104273,0.0017958914954214755,0.0011203318834303033,-0.0010000000000000009,0.008274076506495476,0.01292557455599308,0.004651498049497604,0.6401322022980489,79.37552815382656,2.061664089510354
9403,center_component,0.12614697087518323,0.15583430047298652,-0.004766309857368478,-0.0019450673460958967,-0.009000000000000008,0.008363083004951477,0.012152527458965778,0.0037894444540143013,0.6881764335188923,79.64833958666148,1.6399879494631953
9403,cosine_orthogonality,-0.23307519826259693,-0.18684893516187517,-0.002738073337823277,-0.018194293119013327,-0.01100000000000001,0.01476095151156187,0.014301721006631851,-0.0004592305049300194,1.0321101568627349,79.2891174175237,1.982671185098057
9403,prototype_decorrelation,-0.22003758349913483,-0.1731251301476937,-0.005069590136408841,-0.017706186622381104,-0.0050000000000000044,0.006934246979653835,0.006498117931187153,-0.00043612904846668243,1.067116210121937,79.30215503228716,1.9689473800838755
9403,spectral,-0.017301038062285556,-0.018211619012930225,-0.0010143126174808614,-0.0016176833584904404,0.0010000000000000009,0.0004251169739291072,0.0004426710947882384,1.7554120859131217e-05,0.9603450031732281,79.50489157772401,1.814033868949112
9403,ssr,0.08046133672137046,0.10829417459775481,0.006393111068755397,0.01099397923797385,-0.0010000000000000009,0.004588339477777481,0.012005743570625782,0.007417404092848301,0.3821787006182342,79.60265395250767,1.687528075338427
9403,surround_component,-0.021839888639206606,0.01851057181935012,0.0035024590976535652,0.0014219722151755931,0.008000000000000007,0.008512424305081367,0.013221223838627338,0.004708799533545971,0.6438454116638834,79.50035272714709,1.7773116781168317
9405,center_component,0.030271316544926208,0.0906649100116328,-0.005813612621277553,-0.003678851076401868,-0.016000000000000014,0.008959957398474216,0.013419775292277336,0.00445981789380312,0.6676682137614028,79.36239382307099,1.8165352846431488
9405,cosine_orthogonality,-0.18034265844134723,-0.1572188435888191,-0.0025346559192986895,-0.015981853245757627,-0.015000000000000013,0.014911576174199581,0.01425390038639307,-0.0006576757878065109,1.0461400578072186,79.15177984808471,2.0644190382436007
9405,prototype_decorrelation,-0.2096418980069643,-0.1747536159565688,-0.004960277760401421,-0.016044375647325193,-0.013000000000000012,0.0070706200785934925,0.006665126420557499,-0.0004054936580359936,1.0608381045534732,79.1224806085191,2.0819538106113504
9405,spectral,-0.016665147376286882,0.00023867843749081352,-0.0010599512979387882,-0.0016566156409680843,0.0010000000000000009,0.0004258549597579986,0.0004547439166344702,2.888895687647164e-05,0.9364720322367874,79.31545735914978,1.9069615162172908
9405,ssr,-0.022961708906720446,0.035005679400498035,0.00539095132146028,0.010818049567751453,-0.0040000000000000036,0.004528575111180544,0.011699824593961239,0.007171249482780695,0.387063504654414,79.30916079761934,1.8721945152542836
9405,surround_component,-0.15209126441330056,-0.1241035099569543,0.0034968321211634734,0.0023684620624406794,0.0040000000000000036,0.008752663619816303,0.01334367785602808,0.004591014236211777,0.6559408668474591,79.18003124211276,2.031303704611736
9407,center_component,-0.0006508416691417551,0.0004574730029323071,-0.0038674595265182354,-0.0012145854160188208,-0.008000000000000007,0.0083969347178936,0.012275280430912971,0.003878345713019371,0.6840523738054496,80.00913354831948,2.139543790298476
9407,cosine_orthogonality,0.061306010998464444,0.06539406428206718,-0.002854667333885841,-0.0189605274540372,-0.02100000000000002,0.01496159192174673,0.0143303032964468,-0.0006312886252999306,1.0440527051131192,80.07109040098709,2.0746071990193413
9407,prototype_decorrelation,-0.04562626357532906,-0.011535911847347258,-0.005277579096145901,-0.01854633029550312,-0.01200000000000001,0.007139053661376238,0.006503942422568798,-0.0006351112388074398,1.0976501939198589,79.9641581264133,2.1515371751487558
9407,spectral,0.0,-0.01808645324651792,-0.0010654442920348117,-0.0016486404836177915,0.0010000000000000009,0.00041388333193026483,0.00044524623081088066,3.136289888061583e-05,0.9295605516446532,80.00978438998862,2.1580877165479264
9407,ssr,-0.033963715688756224,0.01918330899037679,0.006196166096488209,0.012334615960717166,-0.0020000000000000018,0.004394336603581905,0.011763547547161579,0.007369210943579674,0.37355539100466445,79.97582067429987,2.1208179543110317
9407,surround_component,-0.11881462802514875,-0.05325149699604159,0.00228417182341234,0.0012801570445299948,-0.0010000000000000009,0.008441290818154812,0.013267099857330322,0.00482580903917551,0.6362574269380237,79.89096976196348,2.19325276029745
9409,center_component,-0.1096411204300125,-0.04016014790540079,-0.003323669061064738,-0.0015712308138609021,0.0010000000000000009,0.008314582519233227,0.01216267328709364,0.0038480907678604126,0.6836147221068747,79.30165070168042,1.9914200224912837
9409,cosine_orthogonality,0.2618052383087388,0.37195384154622535,-0.004930025059729726,-0.01916866447776555,-0.009000000000000008,0.01491948589682579,0.014183119870722294,-0.0007363660261034966,1.0519184800534296,79.67309706041917,1.5793060330396576
9409,prototype_decorrelation,0.24706230485998049,0.352194321915799,-0.006902519650757277,-0.0184315166249871,-0.0050000000000000044,0.007097036577761173,0.00660075293853879,-0.0004962836392223835,1.0751859134622066,79.65835412697041,1.5990655526700839
9409,spectral,0.03792569812418378,0.03992178749912667,-0.0011247772723437244,-0.001740802377462325,0.0010000000000000009,0.00042318308260291815,0.00045611232053488493,3.292923793196678e-05,0.9278045418870717,79.44921752023461,1.9113380870867562
9409,ssr,0.0338638557670663,0.07030161194874407,0.006911991760134795,0.012014511711895492,0.0020000000000000018,0.004440621938556433,0.011486846022307873,0.00704622408375144,0.38658322135881196,79.4451556778775,1.8809582626371388
9409,surround_component,0.07712284795172764,0.12019737067167746,0.0024299319833516186,0.001428166702389655,0.009000000000000008,0.008545510470867157,0.013191436417400837,0.00464592594653368,0.6478074260051594,79.48841467006216,1.8310625039142054
9411,center_component,-0.02087882574460309,-0.0948400473303348,-0.0050172788277269564,-0.0024505570344628413,-0.0040000000000000036,0.008826712146401405,0.013226165436208248,0.004399453289806843,0.6673674383534626,80.27653191443605,2.186826587962536
9411,cosine_orthogonality,-0.19852609448102498,-0.1361772404690127,-0.0047144946455957015,-0.019286079695448377,-0.02200000000000002,0.01563074067234993,0.014679796993732452,-0.0009509436786174774,1.064779075556936,80.09888464569963,2.228163781101214
9411,prototype_decorrelation,-0.19244284736853956,-0.19616836959926953,-0.0066590096987784175,-0.018680687509477156,-0.01200000000000001,0.007347616832703352,0.006656622048467398,-0.0006909947842359543,1.1038056208095888,80.10496789281211,2.2881549102314707
9411,spectral,0.0,0.0,-0.0010935752093792495,-0.0016734545677901114,0.0010000000000000009,0.00042954052332788706,0.0004664044827222824,3.686395939439535e-05,0.9209613956126023,80.29741074018065,2.091986540632201
9411,ssr,0.10208031017594976,0.02327747210297426,0.006209068186581179,0.01173274064436547,0.006000000000000005,0.004458402283489704,0.011520558968186378,0.007062156684696674,0.3869953094985605,80.3994910503566,2.068709068529227
9411,surround_component,-0.1960790644819923,-0.22448339706327358,0.0029363347031174936,0.00152584871277206,0.0030000000000000027,0.008713138289749622,0.013538072817027569,0.0048249345272779465,0.643602557580473,80.10133167569866,2.3164699376954747
9413,center_component,0.05681068221103658,0.06062318539218792,-0.0031727856036742885,-0.0022190890461206703,-0.006000000000000005,0.008866406977176666,0.013114587403833866,0.0042481804266572,0.6760721251958485,79.06991988420278,2.270740740537658
9413,cosine_orthogonality,0.05276862177588271,0.07338310842836115,-0.00520446184673351,-0.01837688267231008,-0.013000000000000012,0.015202353708446026,0.014459987170994282,-0.0007423665374517441,1.0513393634913368,79.06587782376762,2.2579808175014846
9413,prototype_decorrelation,0.03968630418304997,0.02411023861811179,-0.007050560532370742,-0.018181214332580575,-0.018000000000000016,0.007036933209747076,0.0067282915115356445,-0.0003086416982114315,1.0458722244246204,79.05279550617479,2.307253687311734
9413,spectral,-0.01631717924823306,-0.01717597815601435,-0.001113103869138321,-0.001673843413591447,0.0020000000000000018,0.00041585604776628315,0.0004543864051811397,3.853035741485655e-05,0.9152035426775224,78.9967920227435,2.34853990408586
9413,ssr,0.05560656679422493,0.07719690868225548,0.007661036992212766,0.01225149095058442,0.0020000000000000018,0.004459722433239222,0.011553087271749973,0.007093364838510752,0.3860199726997905,79.06871576878596,2.2541670172475903
9413,surround_component,0.06947305592272812,0.10851300614883064,0.0018291174399200916,0.0012702663242816215,-0.0030000000000000027,0.008745262399315834,0.013450449332594872,0.0047051869332790375,0.6501836617549409,79.08258225791447,2.222850919781015
9415,center_component,0.10605775096945536,0.12593906529644605,-0.0033875989893565883,-0.002144936025142652,-0.007000000000000006,0.008636949583888054,0.012518693692982197,0.003881744109094143,0.6899241882345765,79.68552904510229,1.996409921423851
9415,cosine_orthogonality,0.04512180375310493,0.0745333885933861,-0.004490622909797848,-0.017467802921310005,-0.013000000000000012,0.015200360678136349,0.014053655788302422,-0.0011467048898339272,1.081594775559281,79.62459309788593,2.047815598126911
9415,prototype_decorrelation,0.11245836113492658,0.16343848864924349,-0.006287577366747454,-0.017056404082104404,-0.013000000000000012,0.007272972725331783,0.006660678423941135,-0.0006122943013906479,1.0919267171328702,79.69192965526776,1.9589104980710537
9415,spectral,-0.07295003141170753,-0.05420084625671118,-0.0010740273035478864,-0.0016443433240054262,0.0,0.00042784566176123917,0.0004535721964202821,2.5726534659042954e-05,0.9432801770873878,79.50652126272112,2.1765498329770083
9415,ssr,0.020252807230221492,0.07106021259201611,0.007274243454157947,0.010916134081780937,-0.0010000000000000009,0.004401326645165682,0.011647400446236134,0.007246073801070452,0.3778805979481863,79.59972410136305,2.051288774128281
9415,surround_component,-0.017294675997760578,-0.0008467614147678049,0.00206600866717066,0.0013341147266330289,0.0010000000000000009,0.008619006723165512,0.013022384606301785,0.004403377883136272,0.6618608637157443,79.56217661813507,2.123195748135065
9417,center_component,0.02798734739431552,0.024079678195471965,-0.005030308868736011,-0.0026082345933537976,0.0,0.008441229350864887,0.012409028597176075,0.003967799246311188,0.6802490045663896,79.88607132275064,1.9278515616225993
9417,cosine_orthogonality,-0.08625322490195231,-0.0507670709920629,-0.005093735828995749,-0.01779609486926348,-0.018000000000000016,0.015137909911572933,0.014520552009344101,-0.0006173579022288322,1.0425161455178533,79.77183075045437,2.002698310810134
9417,prototype_decorrelation,-0.06969912013596513,-0.10441004542306898,-0.00680312318727383,-0.017521925247274472,-0.017000000000000015,0.007257647346705198,0.00648797582834959,-0.000769671518355608,1.1186304540458494,79.78838485522036,2.0563412852411402
9417,spectral,0.016722408026765834,0.017602534765006395,-0.0011477532051502592,-0.0017105845827609656,0.0020000000000000018,0.0004274885286577046,0.0004511866718530655,2.36981431953609e-05,0.9474759679889692,79.87480638338309,1.9343287050530649
9417,ssr,-0.02925423137004657,0.005732041129777654,0.005122997229918935,0.010384899538475878,0.0020000000000000018,0.004391147755086422,0.011800676584243774,0.0074095288291573524,0.3721098297829354,79.82882974398628,1.9461991986882936
9417,surround_component,-0.1195838698168501,-0.1299375458269889,0.0029220249317587488,0.0016490856232120876,0.006000000000000005,0.00847551692277193,0.013500072062015533,0.005024555139243603,0.6278127171349746,79.73850010553947,2.08186878564506
9419,center_component,0.012882409267220396,0.013560430807599388,-0.0032308141887187336,-0.0016031081229448407,-0.010000000000000009,0.008310658857226372,0.011703232303261757,0.003392573446035385,0.7101165423256739,78.92333420237841,2.0768823065164783
9419,cosine_orthogonality,-0.16411689292958442,-0.1365778727340774,-0.0031377751752734717,-0.01768350772559657,-0.018000000000000016,0.014760754071176052,0.01371209416538477,-0.0010486599057912827,1.0764770058565198,78.74633490018161,2.227020610058155
9419,prototype_decorrelation,-0.10115697899082932,-0.08802534946699092,-0.0051616629213095955,-0.017018316090106955,-0.013000000000000012,0.0072189439088106155,0.006659533828496933,-0.0005594100803136826,1.0840013872922907,78.80929481412036,2.1784680867910686
9419,spectral,0.03522218501568375,0.03707598422704006,-0.0009893655776977983,-0.0016165096312761307,0.0,0.0004176843212917447,0.00044711222290061414,2.9427901608869433e-05,0.9341822922711491,78.94567397812688,2.0533667530970376
9419,ssr,0.11133957906885428,0.1349206272672243,0.006490676514804283,0.01088228747248654,0.0010000000000000009,0.004277035593986511,0.011195214465260506,0.0069181788712739944,0.3820414166480184,79.02179137218005,1.9555221100568534
9419,surround_component,-0.06800580980238635,-0.05386399259724106,0.0024181015230715364,0.0013789654523133077,0.0020000000000000018,0.008365555666387081,0.012844843789935112,0.004479288123548031,0.6512773376770931,78.8424459833088,2.1443067299213188
9421,center_component,-0.02316124967040878,0.011362847992691272,-0.0041416197153738565,-0.0014361379668115237,-0.010000000000000009,0.00836817268282175,0.012007554061710835,0.003639381378889084,0.6969090157591558,78.9397029220826,2.450174799385111
9421,cosine_orthogonality,-0.30877673751901114,-0.28934571835186773,-0.004732569905463446,-0.018793477974831996,-0.02300000000000002,0.015557856298983097,0.014580178074538708,-0.0009776782244443893,1.0670553006586185,78.654087434234,2.75088336572967
9421,prototype_decorrelation,-0.17144553122767547,-0.12700561500109142,-0.006792554778512594,-0.01842305108904818,-0.020000000000000018,0.007363538723438978,0.006689486093819141,-0.0006740526296198368,1.1007629913817503,78.79141864052534,2.5885432623788938
9421,spectral,0.0002824858757151105,0.01813856675587333,-0.0009994423040189382,-0.0016125373542308363,0.0,0.0004228356701787561,0.0004458185867406428,2.2982916561886668e-05,0.9484478277814444,78.96314665762873,2.443399080621929
9421,ssr,0.04914429805367604,0.07010849527957541,0.006614363340195384,0.011527138911187729,-0.0020000000000000018,0.004597638733685017,0.011828544549643993,0.007230905815958977,0.38869014817409575,79.01200846980669,2.391429152098227
