rank,method,seed,coefficient,avg_accuracy,avg_forgetting,result_file
16,kd_ssr_locked,17435,0.0,80.14538821654918,2.284292859294895,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17435/result.json
16,kd_ssr_locked,17437,0.0,80.1848029843216,2.6210183734290844,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17437/result.json
16,kd_ssr_locked,17439,0.0,80.17868116615182,2.5928241436518435,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17439/result.json
16,kd_ssr_locked,17441,0.0,80.2721780388788,2.6102603001122437,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17441/result.json
16,kd_ssr_locked,17443,0.0,80.67808332624055,2.1654002786169846,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17443/result.json
16,kd_ssr_locked,17445,0.0,80.45747845472253,2.4634705736265725,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17445/result.json
16,kd_ssr_locked,17447,0.0,80.25242980390784,2.4472569492238363,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17447/result.json
16,kd_ssr_locked,17449,0.0,80.1698165721243,2.3863526681388625,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ssr_locked/seed_17449/result.json
16,kd_ewc,17431,10000.0,81.69482487196836,0.6936986099839992,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17431/result.json
16,kd_ewc,17433,10000.0,81.48341263202349,0.8297675101177849,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17433/result.json
16,kd_ewc,17435,10000.0,81.33311694314656,0.6800239040788916,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17435/result.json
16,kd_ewc,17437,10000.0,81.61519906315957,0.5385467049581956,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17437/result.json
16,kd_ewc,17439,10000.0,81.75428160107857,0.5659393448195522,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17439/result.json
16,kd_ewc,17441,10000.0,81.46575535614872,0.8148141537134967,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17441/result.json
16,kd_ewc,17443,10000.0,81.5285919359969,0.5215847702449393,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17443/result.json
16,kd_ewc,17445,10000.0,81.48121816773289,0.690207002397868,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17445/result.json
16,kd_ewc,17447,10000.0,81.46394626644403,0.7022180001921395,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17447/result.json
16,kd_ewc,17449,10000.0,81.80949022181174,0.4862888034307778,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_ewc/seed_17449/result.json
16,kd_mas,17431,1.0,80.53978369911145,1.8338127254518042,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17431/result.json
16,kd_mas,17433,1.0,80.43280540405756,2.240798042655026,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17433/result.json
16,kd_mas,17435,1.0,80.78545037828711,2.117114235514274,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17435/result.json
16,kd_mas,17437,1.0,81.16454808075885,1.1723422574772684,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17437/result.json
16,kd_mas,17439,1.0,80.58102331144292,1.9791080376432852,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17439/result.json
16,kd_mas,17441,1.0,80.8182862968981,1.4625020172725736,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17441/result.json
16,kd_mas,17443,1.0,81.00854676902266,1.8674230978988902,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17443/result.json
16,kd_mas,17445,1.0,80.47814774532239,1.89127370777517,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17445/result.json
16,kd_mas,17447,1.0,80.5832472811058,2.157481745730667,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17447/result.json
