editor,seed,dataset,model,n_edits,lambda_ssr,baseline_final_history_efficacy_pct,ssr_final_history_efficacy_pct,efficacy_delta_pp,baseline_immediate_locality_pct,ssr_immediate_locality_pct,locality_delta_pp,baseline_status,ssr_status,stage,control_file,treatment_file,control_sha256,treatment_sha256
AlphaEdit,8951,/unify/ydchen/unidit/bioreg/dataset/knowedit/benchmark/ZsRE/ZsRE-test-all.json,Qwen2.5-7B-Instruct,250,3e-05,83.59375,90.625,7.03125,14.2,14.000000000000002,-0.1999999999999975,complete,complete,development; coefficient selected within these two pairs,source_data/raw/knowledge_editing/alphaedit_qwen_zsre_development_20260826/lambda_0/seed_8951/results.json,source_data/raw/knowledge_editing/alphaedit_qwen_zsre_development_20260826/lambda_0_00003/seed_8951/results.json,8d413525cb2fd12be0766afa414128ca97796d960f4499e4e2225a8629d6d282,6e299a283cd8a0e2b1850bb7cbe3d9cf21b375c04fbf89e199178a3182824b4a
AlphaEdit,8952,/unify/ydchen/unidit/bioreg/dataset/knowedit/benchmark/ZsRE/ZsRE-test-all.json,Qwen2.5-7B-Instruct,250,3e-05,80.46875,83.59375,3.125,14.799999999999999,15.2,0.40000000000000036,complete,complete,development; coefficient selected within these two pairs,source_data/raw/knowledge_editing/alphaedit_qwen_zsre_development_20260826/lambda_0/seed_8952/results.json,source_data/raw/knowledge_editing/alphaedit_qwen_zsre_development_20260826/lambda_0_00003/seed_8952/results.json,ea630234c607de86a4bd4cacde9b4c02181181dda56162d9d7f8751e74adf623,6a1466bb25777a1ed779dcfb19df4bd7dd1a4ff1bec04cad42b2735579a90a3e
MEMIT,8941,/unify/ydchen/unidit/bioreg/dataset/knowedit/benchmark/ZsRE/ZsRE-test-all.json,Qwen2.5-7B-Instruct,100,0.0001,84.0,92.0,8.0,5.5,7.5,2.0,complete,complete,development; coefficient selected within these two pairs,source_data/raw/knowledge_editing/memit_qwen_zsre_development_20260826/lambda_0/seed_8941/results.json,source_data/raw/knowledge_editing/memit_qwen_zsre_development_20260826/lambda_0_0001/seed_8941/results.json,cd28ac8a037500179ee562d996ba7fb45deb27721d7bb4f9debf9bf42da10b73,233ba384668756f3607ee89c495f4a3ddbdbea7de415e228823151b4d366cd4e
MEMIT,8942,/unify/ydchen/unidit/bioreg/dataset/knowedit/benchmark/ZsRE/ZsRE-test-all.json,Qwen2.5-7B-Instruct,100,0.0001,89.0,91.0,2.0,15.0,15.0,0.0,complete,complete,development; coefficient selected within these two pairs,source_data/raw/knowledge_editing/memit_qwen_zsre_development_20260826/lambda_0/seed_8942/results.json,source_data/raw/knowledge_editing/memit_qwen_zsre_development_20260826/lambda_0_0001/seed_8942/results.json,18cc0a1de9475fcb3b269429612e6d89c4e03fb1d1ecd2d8a7c05ed70382443e,39b15af75fa5d5ace51c15c19c7c6096f43cef293eee6010d0ee5fd6d97ba951
